Sort order,Dog_Name,Dog_Breed,Location_masked,Latitude_masked,Latitude_masked,Longitude_masked,Neighborhood,
3842,Dreamer,Bernese Mountain Dog,"(42.37496579, -71.12933506)",42.37496579,42.37496579,-71.12933506,West Cambridge,
2532,Teddy,Norfolk Terrier,"(42.37496334, -71.13681057)",42.37496334,42.37496334,-71.13681057,West Cambridge,
2673,Minnie,Scottish Terrier,"(42.37495005, -71.10859032)",42.37495005,42.37495005,-71.10859032,Mid-Cambridge,
1030,Zuri,Labrador Retriever,"(42.37494513, -71.13978427)",42.37494513,42.37494513,-71.13978427,West Cambridge,
2275,Penelope,Yorkshire Terrier,"(42.37494243, -71.1060669)",42.37494243,42.37494243,-71.1060669,Mid-Cambridge,
1773,Rosie,Cockerpoo,"(42.37493869, -71.15159226)",42.37493869,42.37493869,-71.15159226,Strawberry Hill,
1534,Tesia,German Shorthair Pointer,"(42.37491906, -71.12462434)",42.37491906,42.37491906,-71.12462434,West Cambridge,
708,Russell,Labrador Retriever,"(42.37489618, -71.10143607)",42.37489618,42.37489618,-71.10143607,Mid-Cambridge,
3868,Stasi,Doberman,"(42.37489314, -71.14379701)",42.37489314,42.37489314,-71.14379701,West Cambridge,
4740,Bella,Beagle,"(42.37488335, -71.12487083)",42.37488335,42.37488335,-71.12487083,West Cambridge,
2583,Elmo,Cairn Terrier,"(42.37486927, -71.1366489)",42.37486927,42.37486927,-71.1366489,West Cambridge,
2787,Charlie,Papillion Mix,"(42.37486419, -71.10368138)",42.37486419,42.37486419,-71.10368138,Mid-Cambridge,
985,Dodi,Lab Retriever Mix,"(42.37485984, -71.14866319)",42.37485984,42.37485984,-71.14866319,Strawberry Hill,
1086,Fidel,Cairn Terrier,"(42.37485412, -71.0907575)",42.37485412,42.37485412,-71.0907575,Wellington-Harrington,
884,Teddy,Shih Tzu,"(42.37484585, -71.09543676)",42.37484585,42.37484585,-71.09543676,Wellington-Harrington,
4027,Bodo,Rat Terrier,"(42.37483546, -71.14992165)",42.37483546,42.37483546,-71.14992165,Strawberry Hill,
349,Maya,Shiba Inu,"(42.37482662, -71.11099023)",42.37482662,42.37482662,-71.11099023,Mid-Cambridge,
3476,Emerson,Golden Doodle,"(42.37482407, -71.10875147)",42.37482407,42.37482407,-71.10875147,Mid-Cambridge,
1228,Ella,Poodle,"(42.37482292, -71.12547197)",42.37482292,42.37482292,-71.12547197,West Cambridge,
107,Twillie,Golden Retriever,"(42.37482089, -71.14367016)",42.37482089,42.37482089,-71.14367016,West Cambridge,
3551,Henry,Shih Tzu,"(42.37481941, -71.12346859)",42.37481941,42.37481941,-71.12346859,West Cambridge,
1766,Walter,Norwich Terrier,"(42.37480475, -71.10171029)",42.37480475,42.37480475,-71.10171029,Mid-Cambridge,
864,Kiki,Border Collie,"(42.37479802, -71.11316858)",42.37479802,42.37479802,-71.11316858,Mid-Cambridge,
2235,Dingo,Chihuahua,"(42.37479141, -71.09571893)",42.37479141,42.37479141,-71.09571893,Wellington-Harrington,
2035,Lucy,Dalmation,"(42.37479042, -71.11981491)",42.37479042,42.37479042,-71.11981491,West Cambridge,
1690,Forest,Labrador Retriever,"(42.37478438, -71.10784189)",42.37478438,42.37478438,-71.10784189,Mid-Cambridge,
3121,Marti,Maltese,"(42.37478241, -71.13822552)",42.37478241,42.37478241,-71.13822552,West Cambridge,
2,Nalah,Mix,"(42.37476908, -71.09690009)",42.37476908,42.37476908,-71.09690009,Wellington-Harrington,
2125,Diesel,English Bulldog,"(42.37475251, -71.09714241)",42.37475251,42.37475251,-71.09714241,Wellington-Harrington,
747,Baxter,Boxer,"(42.37474653, -71.09857436)",42.37474653,42.37474653,-71.09857436,Wellington-Harrington,
4391,Bobo,Pug,"(42.37473996, -71.14041553)",42.37473996,42.37473996,-71.14041553,West Cambridge,
2660,Skittles,Coton De Tulear,"(42.37472759, -71.08737933)",42.37472759,42.37472759,-71.08737933,Wellington-Harrington,
4045,Romper,Lab Mix,"(42.37472462, -71.10329873)",42.37472462,42.37472462,-71.10329873,Mid-Cambridge,
690,Elvis,Cavalier King Charles Spaniel,"(42.37472316, -71.13820279)",42.37472316,42.37472316,-71.13820279,West Cambridge,
4424,Daisy,Labrador Retriever,"(42.37471973, -71.13921184)",42.37471973,42.37471973,-71.13921184,West Cambridge,
2888,Sully,Choc Lab,"(42.37470789, -71.14024082)",42.37470789,42.37470789,-71.14024082,West Cambridge,
763,Millie,Miniature Australian Shepherd,"(42.37470354, -71.14723748)",42.37470354,42.37470354,-71.14723748,West Cambridge,
1380,Lila,Jack Russel Terrier,"(42.37469142, -71.12473478)",42.37469142,42.37469142,-71.12473478,West Cambridge,
1729,Darbie,English Bulldog,"(42.37468248, -71.1250037)",42.37468248,42.37468248,-71.1250037,West Cambridge,
4532,Twizzly,Chow Chow,"(42.37467992, -71.12353041)",42.37467992,42.37467992,-71.12353041,West Cambridge,
4280,Tatum,Norfolk Terrier,"(42.37466726, -71.14166544)",42.37466726,42.37466726,-71.14166544,West Cambridge,
4222,Susie,Border Collie,"(42.37466369, -71.15240595)",42.37466369,42.37466369,-71.15240595,Strawberry Hill,
1788,Dora,Beagle,"(42.37465774, -71.09795922)",42.37465774,42.37465774,-71.09795922,Wellington-Harrington,
1821,Shady,Labrador Retriever,"(42.37465016, -71.10951303)",42.37465016,42.37465016,-71.10951303,Mid-Cambridge,
3981,Penny,Bichon Frise,"(42.37464074, -71.08210702)",42.37464074,42.37464074,-71.08210702,East Cambridge,
4418,Gigi,Doberman,"(42.37463961, -71.14565947)",42.37463961,42.37463961,-71.14565947,West Cambridge,
2007,Philo,Poodle,"(42.37463297, -71.12838435)",42.37463297,42.37463297,-71.12838435,West Cambridge,
110,Daisy,English Bulldog,"(42.37462143, -71.12774035)",42.37462143,42.37462143,-71.12774035,West Cambridge,
4425,Bella,Yorkie Terrier,"(42.37460747, -71.09324543)",42.37460747,42.37460747,-71.09324543,Wellington-Harrington,
3273,Barkley,Mix,"(42.37457961, -71.14673876)",42.37457961,42.37457961,-71.14673876,West Cambridge,
3700,Baby,Pekingese,"(42.37457734, -71.09625544)",42.37457734,42.37457734,-71.09625544,Wellington-Harrington,
3529,Petey,Unknown,"(42.37456489, -71.13981161)",42.37456489,42.37456489,-71.13981161,West Cambridge,
2663,Piper,Labrador Retriever,"(42.37455147, -71.11141076)",42.37455147,42.37455147,-71.11141076,Mid-Cambridge,
3339,K.C.,Silky Terrier,"(42.37454998, -71.08736019)",42.37454998,42.37454998,-71.08736019,East Cambridge,
3293,Caleb,West Highland White Terrier,"(42.37454057, -71.0911417)",42.37454057,42.37454057,-71.0911417,Wellington-Harrington,
4722,Duke,American Staffordshire Terrier,"(42.37453689, -71.10012101)",42.37453689,42.37453689,-71.10012101,Mid-Cambridge,
2001,Zsu Zsa,Belgian Tervuren,"(42.37453582, -71.09118578)",42.37453582,42.37453582,-71.09118578,Wellington-Harrington,
549,Bella,Yorksire Terrier,"(42.37453404, -71.0953181)",42.37453404,42.37453404,-71.0953181,Wellington-Harrington,
3913,Sounder,Golden Retriever,"(42.37451933, -71.14696578)",42.37451933,42.37451933,-71.14696578,West Cambridge,
2924,Sasha,Siberian Husky,"(42.37450184, -71.12726629)",42.37450184,42.37450184,-71.12726629,West Cambridge,
284,Georgie,Australian Shepherd,"(42.37447114, -71.13149688)",42.37447114,42.37447114,-71.13149688,West Cambridge,
4526,Nenya,Pembroke Welsh Corgi,"(42.37446997, -71.09267921)",42.37446997,42.37446997,-71.09267921,Wellington-Harrington,
4133,Lucca,Border Collie Mix,"(42.37444575, -71.12799727)",42.37444575,42.37444575,-71.12799727,West Cambridge,
4178,Baxter,Miniature Poodle,"(42.37444085, -71.14015003)",42.37444085,42.37444085,-71.14015003,West Cambridge,
4452,Pepe,Papillon,"(42.37442381, -71.10218967)",42.37442381,42.37442381,-71.10218967,Mid-Cambridge,
291,Sasha,Labrador Retriever,"(42.37442236, -71.14997752)",42.37442236,42.37442236,-71.14997752,Strawberry Hill,
4068,Festo,Labradoodle,"(42.37441195, -71.10818369)",42.37441195,42.37441195,-71.10818369,Mid-Cambridge,
453,Kate,Terrier,"(42.37440007, -71.12511545)",42.37440007,42.37440007,-71.12511545,West Cambridge,
1335,Ozzie,Shep Mix,"(42.37439819, -71.08144976)",42.37439819,42.37439819,-71.08144976,East Cambridge,
1816,Oliver,Poodle,"(42.37439204, -71.10736175)",42.37439204,42.37439204,-71.10736175,Mid-Cambridge,
9,Radley,Great Pyrenees,"(42.37438738, -71.10526028)",42.37438738,42.37438738,-71.10526028,Mid-Cambridge,
1938,Dahlia,Labrador Retriever,"(42.37438311, -71.14899017)",42.37438311,42.37438311,-71.14899017,Strawberry Hill,
72,Gypsy,Labrador Retriever,"(42.37437823, -71.12939672)",42.37437823,42.37437823,-71.12939672,West Cambridge,
1222,Kristoff,Pomeranian,"(42.37436639, -71.09838969)",42.37436639,42.37436639,-71.09838969,Wellington-Harrington,
3120,Maverick,Husky,"(42.37435991, -71.12953173)",42.37435991,42.37435991,-71.12953173,West Cambridge,
4015,Casper,Silky Terrier,"(42.37435702, -71.10565537)",42.37435702,42.37435702,-71.10565537,Mid-Cambridge,
4964,Marlowe,Maltese,"(42.37435441, -71.11037997)",42.37435441,42.37435441,-71.11037997,Mid-Cambridge,
3591,Abby,Labrador Retriever,"(42.37434885, -71.1404471)",42.37434885,42.37434885,-71.1404471,West Cambridge,
283,May Calle,Labrador / Husky,"(42.37434847, -71.09122965)",42.37434847,42.37434847,-71.09122965,Wellington-Harrington,
1010,Lilly,Bull Terrier,"(42.37434802, -71.13677021)",42.37434802,42.37434802,-71.13677021,West Cambridge,
2341,Nala,Hound,"(42.37434667, -71.09733311)",42.37434667,42.37434667,-71.09733311,Wellington-Harrington,
4871,Macchiato,Labradoddle,"(42.37433992, -71.1259137)",42.37433992,42.37433992,-71.1259137,West Cambridge,
4286,Prince,Pomerainian,"(42.37433781, -71.09156096)",42.37433781,42.37433781,-71.09156096,Wellington-Harrington,
4971,Gummi Bear,Cockerpoo,"(42.37433099, -71.1488884)",42.37433099,42.37433099,-71.1488884,Strawberry Hill,
1431,Blue,Hound Cross Mix,"(42.37430732, -71.12918567)",42.37430732,42.37430732,-71.12918567,West Cambridge,
1696,Khloe,Chihuahua,"(42.37430617, -71.08757117)",42.37430617,42.37430617,-71.08757117,East Cambridge,
4781,Willoughby,Maltese,"(42.37430257, -71.11097437)",42.37430257,42.37430257,-71.11097437,Mid-Cambridge,
2875,Kenobi,Cockerpoo,"(42.37429901, -71.13767413)",42.37429901,42.37429901,-71.13767413,West Cambridge,
1777,Lily,Bichon Frise,"(42.37427764, -71.09113302)",42.37427764,42.37427764,-71.09113302,Wellington-Harrington,
5,Barley,Labradoodle,"(42.37426564, -71.13756283)",42.37426564,42.37426564,-71.13756283,West Cambridge,
3140,Logan,Labrador Retriever Mix,"(42.37426298, -71.07793866)",42.37426298,42.37426298,-71.07793866,East Cambridge,
4698,Johnny,Gold.Doodle,"(42.37424488, -71.08066265)",42.37424488,42.37424488,-71.08066265,East Cambridge,
513,Agatha,Boxer,"(42.37423031, -71.15564529)",42.37423031,42.37423031,-71.15564529,NA,
3706,Buddy,Pointer,"(42.37422735, -71.09637774)",42.37422735,42.37422735,-71.09637774,Wellington-Harrington,
3345,Lita,Lab Mix,"(42.37422648, -71.0825238)",42.37422648,42.37422648,-71.0825238,East Cambridge,
2265,Skippy,Schipperke,"(42.37422388, -71.10090561)",42.37422388,42.37422388,-71.10090561,Mid-Cambridge,
919,Max,Spitz,"(42.37421612, -71.11060679)",42.37421612,42.37421612,-71.11060679,Mid-Cambridge,
127,Thumbelina,Dachshund,"(42.37421482, -71.10893053)",42.37421482,42.37421482,-71.10893053,Mid-Cambridge,
4223,Otter,Bernese Mountain Dog,"(42.37420576, -71.0916068)",42.37420576,42.37420576,-71.0916068,Wellington-Harrington,
3926,Fiona,Lhasa Apso Mix,"(42.37419826, -71.11006005)",42.37419826,42.37419826,-71.11006005,Mid-Cambridge,
2792,Sally,Labrador Retriever,"(42.37419776, -71.14056487)",42.37419776,42.37419776,-71.14056487,West Cambridge,
952,Beau,Bernese Mountain Dog,"(42.37419611, -71.13321515)",42.37419611,42.37419611,-71.13321515,West Cambridge,
3539,Billie,Red Tick Coon Hound,"(42.37418369, -71.09183032)",42.37418369,42.37418369,-71.09183032,Wellington-Harrington,
2096,Nico,Flat Coat Retr/Mix,"(42.37417946, -71.1371975)",42.37417946,42.37417946,-71.1371975,West Cambridge,
4959,Murphy,Golden Retriever,"(42.37417723, -71.10355314)",42.37417723,42.37417723,-71.10355314,Mid-Cambridge,
4708,Pepe,Chihuahua,"(42.37417711, -71.15069717)",42.37417711,42.37417711,-71.15069717,Strawberry Hill,
3690,Hazel,Weimaramer,"(42.37417575, -71.09757861)",42.37417575,42.37417575,-71.09757861,Wellington-Harrington,
2567,Pogo,Cairn Terrier,"(42.37417355, -71.12494572)",42.37417355,42.37417355,-71.12494572,West Cambridge,
4817,Chloe,Labrador Retriever,"(42.37415951, -71.13051369)",42.37415951,42.37415951,-71.13051369,West Cambridge,
3350,Logan,Lab Ret Mix,"(42.37415123, -71.07761194)",42.37415123,42.37415123,-71.07761194,East Cambridge,
1577,Piccadilly,Mix,"(42.37414377, -71.12981847)",42.37414377,42.37414377,-71.12981847,West Cambridge,
2641,Red,Dalmation,"(42.37414346, -71.08193132)",42.37414346,42.37414346,-71.08193132,East Cambridge,
1968,Zoey,Maltipoo,"(42.37413308, -71.14214946)",42.37413308,42.37413308,-71.14214946,West Cambridge,
2447,Eleanor,Yorkie Poo,"(42.37412714, -71.08042717)",42.37412714,42.37412714,-71.08042717,East Cambridge,
4069,Lilly,Shep,"(42.37411991, -71.07755602)",42.37411991,42.37411991,-71.07755602,East Cambridge,
4180,Prince,Pomeranian,"(42.37411975, -71.09141406)",42.37411975,42.37411975,-71.09141406,Wellington-Harrington,
4682,Coco,Poodle,"(42.37411631, -71.14204602)",42.37411631,42.37411631,-71.14204602,West Cambridge,
4727,Harley,Old English Sheepdog,"(42.37411584, -71.10658498)",42.37411584,42.37411584,-71.10658498,Mid-Cambridge,
3634,Pancake,Spaniel,"(42.37411498, -71.11062741)",42.37411498,42.37411498,-71.11062741,Mid-Cambridge,
843,Lars,Samoyed,"(42.37409642, -71.0847757)",42.37409642,42.37409642,-71.0847757,East Cambridge,
2425,Gracie,Labrador Retriever,"(42.37408279, -71.10005497)",42.37408279,42.37408279,-71.10005497,Mid-Cambridge,
3118,Fidelio,Labrador Retriever,"(42.37408148, -71.11129973)",42.37408148,42.37408148,-71.11129973,Mid-Cambridge,
2911,Kingsley,Golden Retriever,"(42.37407441, -71.10385572)",42.37407441,42.37407441,-71.10385572,Mid-Cambridge,
2906,Eva,Plott Hound,"(42.37406942, -71.09219388)",42.37406942,42.37406942,-71.09219388,Wellington-Harrington,
1505,Ginger,Golden Doodle,"(42.37406915, -71.09143417)",42.37406915,42.37406915,-71.09143417,Wellington-Harrington,
3844,Boof,Pit Bull,"(42.37406794, -71.08984108)",42.37406794,42.37406794,-71.08984108,Wellington-Harrington,
2606,Bella,Cocker Spaniel,"(42.37406431, -71.08107183)",42.37406431,42.37406431,-71.08107183,East Cambridge,
961,Cooper,Mix,"(42.37406257, -71.10705225)",42.37406257,42.37406257,-71.10705225,Mid-Cambridge,
295,Benny,Yorkshire Terrier,"(42.37406137, -71.10899323)",42.37406137,42.37406137,-71.10899323,Mid-Cambridge,
3076,Pine Nut,Sato,"(42.37405618, -71.09429218)",42.37405618,42.37405618,-71.09429218,Wellington-Harrington,
2573,Skylar,Golden Retriever,"(42.37405497, -71.10633319)",42.37405497,42.37405497,-71.10633319,Mid-Cambridge,
873,Bekka,Toy Poodle,"(42.37403907, -71.13178075)",42.37403907,42.37403907,-71.13178075,West Cambridge,
120,Ike,Collie,"(42.37403641, -71.07743296)",42.37403641,42.37403641,-71.07743296,East Cambridge,
1113,Bella,Labradoddle,"(42.37402184, -71.11117255)",42.37402184,42.37402184,-71.11117255,Mid-Cambridge,
4637,Ziggy,Mix,"(42.37401932, -71.10272998)",42.37401932,42.37401932,-71.10272998,Mid-Cambridge,
1840,Sydney,Labrador Retriever,"(42.37401886, -71.12505535)",42.37401886,42.37401886,-71.12505535,West Cambridge,
2283,Daisa,Dachshund,"(42.37399627, -71.0914282)",42.37399627,42.37399627,-71.0914282,Wellington-Harrington,
682,Scottie Boss,Chihuahua Mix,"(42.37399328, -71.13207586)",42.37399328,42.37399328,-71.13207586,West Cambridge,
2299,Vicky Ii,Norfolk Terrier,"(42.37399228, -71.1293591)",42.37399228,42.37399228,-71.1293591,West Cambridge,
3587,Rudy,Toy Terrier Mix,"(42.37398298, -71.08606034)",42.37398298,42.37398298,-71.08606034,East Cambridge,
3672,Louie,Australian Cattle Dog,"(42.37397486, -71.08330227)",42.37397486,42.37397486,-71.08330227,East Cambridge,
3725,Maddie,Golden Doodle,"(42.37397202, -71.15051878)",42.37397202,42.37397202,-71.15051878,Strawberry Hill,
1278,Sami,Australian Terrier,"(42.37396363, -71.10828674)",42.37396363,42.37396363,-71.10828674,Mid-Cambridge,
4545,Lola,Cockerpoo,"(42.37396073, -71.10428073)",42.37396073,42.37396073,-71.10428073,Mid-Cambridge,
4120,Winston,Hound,"(42.37395566, -71.10677567)",42.37395566,42.37395566,-71.10677567,Mid-Cambridge,
607,Sophie,Cairn Terrier,"(42.37395179, -71.12658719)",42.37395179,42.37395179,-71.12658719,West Cambridge,
154,Rondo,Portuguese Water Dog,"(42.37394919, -71.13743296)",42.37394919,42.37394919,-71.13743296,West Cambridge,
1993,Zelda,Jack Russell Terrier,"(42.37394435, -71.14314175)",42.37394435,42.37394435,-71.14314175,West Cambridge,
4581,Ella,Poodle,"(42.37392529, -71.11165046)",42.37392529,42.37392529,-71.11165046,Mid-Cambridge,
360,Mr. Bond,Jack Russel Terrier,"(42.37392406, -71.14286394)",42.37392406,42.37392406,-71.14286394,West Cambridge,
4983,Rhiannon,Australian Cattle Dog Mix,"(42.37390651, -71.09582012)",42.37390651,42.37390651,-71.09582012,Wellington-Harrington,
22,Benson,Plott Hound Mix,"(42.37389513, -71.08213404)",42.37389513,42.37389513,-71.08213404,East Cambridge,
5034,Missy,MINIATURE POODLE,"(42.37389191, -71.1321872)",42.37389191,42.37389191,-71.1321872,West Cambridge,
1021,Clio,Shiloh Shepherd,"(42.37387652, -71.13880738)",42.37387652,42.37387652,-71.13880738,West Cambridge,
1499,Rocky,Maltese,"(42.37386617, -71.09943047)",42.37386617,42.37386617,-71.09943047,Wellington-Harrington,
831,Scrappy,Terrier,"(42.37386491, -71.09839123)",42.37386491,42.37386491,-71.09839123,Wellington-Harrington,
2802,Leon,Jack Russell Terrier,"(42.37383748, -71.12743551)",42.37383748,42.37383748,-71.12743551,West Cambridge,
3876,Ginny,English Pointer,"(42.37382782, -71.10153773)",42.37382782,42.37382782,-71.10153773,Mid-Cambridge,
1652,Leoboldo,,"(42.37382178, -71.09669976)",42.37382178,42.37382178,-71.09669976,Wellington-Harrington,
3389,Pirata,Shih Tzu,"(42.37382034, -71.09625348)",42.37382034,42.37382034,-71.09625348,NA,
1433,Travis,Terrier,"(42.37381095, -71.1057483)",42.37381095,42.37381095,-71.1057483,Mid-Cambridge,
3228,Maggie Moo,Australian Cattle Dog,"(42.37381003, -71.08569543)",42.37381003,42.37381003,-71.08569543,East Cambridge,
4699,Huckleberry,Border Collie Mix,"(42.37380614, -71.131338)",42.37380614,42.37380614,-71.131338,West Cambridge,
2932,Orange,Pug,"(42.37379749, -71.09679557)",42.37379749,42.37379749,-71.09679557,NA,
1783,Stella,Corgi Mix,"(42.37378573, -71.09748322)",42.37378573,42.37378573,-71.09748322,Wellington-Harrington,
4832,Roscoe,Mix,"(42.37377904, -71.09488165)",42.37377904,42.37377904,-71.09488165,Wellington-Harrington,
1844,Fidel,Havanese,"(42.37375984, -71.11087569)",42.37375984,42.37375984,-71.11087569,Mid-Cambridge,
1315,Jack,Pit Bull,"(42.37375824, -71.08172768)",42.37375824,42.37375824,-71.08172768,East Cambridge,
1928,Mackie,Poodle,"(42.37375678, -71.12936101)",42.37375678,42.37375678,-71.12936101,West Cambridge,
949,Wes,Australian Shepherd,"(42.37375564, -71.12369816)",42.37375564,42.37375564,-71.12369816,West Cambridge,
2536,Dixie,Cairn Terrier,"(42.37375549, -71.10919855)",42.37375549,42.37375549,-71.10919855,Mid-Cambridge,
12,Cooper,Maltipoo,"(42.37372698, -71.12374676)",42.37372698,42.37372698,-71.12374676,West Cambridge,
5054,Lily,Irish Setter,"(42.37372557, -71.10125047)",42.37372557,42.37372557,-71.10125047,Mid-Cambridge,
518,Lilly,German Shepherd,"(42.37371921, -71.10160565)",42.37371921,42.37371921,-71.10160565,Wellington-Harrington,
1588,George,Yorkie Poo,"(42.37369958, -71.09449178)",42.37369958,42.37369958,-71.09449178,Wellington-Harrington,
3823,Stella,French Bulldog,"(42.37369096, -71.08202079)",42.37369096,42.37369096,-71.08202079,East Cambridge,
719,Tello,Poodle,"(42.37366845, -71.12810082)",42.37366845,42.37366845,-71.12810082,West Cambridge,
2872,Lily,Yorksire Terrier,"(42.37364904, -71.08006708)",42.37364904,42.37364904,-71.08006708,East Cambridge,
815,Ivy,Lakeland Terrier,"(42.37364701, -71.10996009)",42.37364701,42.37364701,-71.10996009,Mid-Cambridge,
322,Darwin,Border Collie,"(42.37364402, -71.13185983)",42.37364402,42.37364402,-71.13185983,West Cambridge,
